label,text
1,@khyte_ Can’t get a break? You’re on a 10-game winning streak Khyte! Haha! See you Sunday? 😊
1,"@PhilipaTuttiett Good preview, always a pleasure listening to you and lots of luck to Wales on the game 🏉 have a great day 😊"
1,"hey, go watch @TheMattEspinosa's new vid! 😊
OLD MAN BREAKS INTO 40 MILLION DOLLAR HOUSE.. 🎡
➳… https://t.co/jV4S5xgWat"
1,"Eggs, bacon, yucca fries between trees, plants and the ocean, sound like poetry 🌳 🥚 🥓 🌱 🌊 😊,… https://t.co/ApnrCNK3Um"
1,@thelouisemerick @Ballstocancer @TRPlymouth @2pm @thebenforster Break a leg Louis Have great First Show of #ElfTheMusical 😊 x
1,thank you 😊 https://t.co/FvEsFXwEoN
1,@Rohit55Ro Seri vidunga 😂 all is well 😊
1,@jerardlimboc13 thankyou again! God bless and happy life! 😊
1,Happy birthday! God bless you @angelopahl_ 😊
1,#spor s a ğ l ı k t ı r 😊 #spor #sport #sportife #müzik #music #musiclife #spotify #sonbahar #autumn https://t.co/keN5Bpmuhg
1,I see and hear everything 😊
1,First cake decorated and boxed 😊 #christmascakes #fruitcake #minifruitcake #paulascraftycakes… https://t.co/c8KZAhjkqg
1,@angry_gram And he blocked me back.  😊
1,Perfect night to create good music 😊
1,@ScarletA_447 Hope your day at work is going well 😊
1,I'm nothing compared to him. 😊
1,@davecookie1963 Haha well of course Dave! You know us country folks! 😊
1,The train has broken down. Happy Fridayyyyy 😊
1,Thanks to all of our amazing listeners who joined us at our #OneNightStand tonight 😊 @newcountry94
1,"@loyouknow We have the same wand length, too!! 😊"
1,Avondje #DutchEagles in @Parktheater Eindhoven. Back to the 70's &amp; 80's and fly like an Eagle ... 🦅 😊 https://t.co/TdEtU4IjiQ
1,@pokarius fucking love it 😊
1,@Justacard1 😊 You're too kind! #justacard
1,@Universalshits @conspiracystory I honestly miss whoever posted this 😊
1,@loveyourselfVal @1iotaSupport @BangtanOppas0 Wow really? That's early.  Cool. Have fun 😊
1,@PetiteNath1 Ah mince... dis lui bien alors.... 😊
1,"@Jessaminminie Done! Can you please rt and like mine too? Thank you! Good luck for both of us! 😊 

https://t.co/ZLpOqs215D"
1,@aigooshay Done. Pls rt and fave mine too. Thanks 😊 https://t.co/PRHWDcdFKb
1,hashy for today is #iKONDomeEncore_KOBE2day1 cuz iKON has performed in Kobe once earlier for this tour (Sept 9-10) 😊
1,Happy birthday @HayleighTharp hope you’re doing well!! 😊
1,@jihantrash thank you 😊
1,@shiftysav Didn’t jump but do feeling bubbling of joy! 😊 https://t.co/94THIUxWVI
1,It’s #STEMDay but when your a #Biology major everyday is STEM day. 😊 https://t.co/DSemJAPyK9
1,@gcontreras18 Idk if you like poetry but The Anatomy of Being by Shinji Moon is pretty good 😊
1,SoO0o I was just told that I look demonic 😈 I swear u guys gotta stop flattering me with all these compliments 😊
1,@mikekosr What's special about himeji oden...? 😊
1,@JepicHQ have a fantastic time in EMAs in London guys. Sending love and hugs your way. Much love 💜 xx 😊
1,I think I'll do breakfast with my champ today 😊
1,@davidvisentin1 @BaltimoreMD @visitCville And you're only 3 hrs from #VirginiaBeach ... I'll give you the nickel tour 😉 safe travels David 😊
1,"Y'all dress these babies warm and extra , extra grease on they widdle faces 😊"
1,This little twin-engined beastie was on show today. Only seen it once before 😊 https://t.co/CMB657O2ho
1,@KRY_official_ 😊 https://t.co/BnFIxa2jNk
1,@jhopopimentel @Piedad_Marwin @realgoreymar @RomelRavilas @engrbndc Thank youuuu bes! Godbless 😊
1,@cenola_ Thanks Casey 😊
1,it feels good to be off work on time 😊
1,"Happy Family Time 👌😊
Good Afternoon Twitter Friends ❤ https://t.co/9bXw6OoJuV"
1,When you was hood rich this morning and now you broke 😒 But all ya bills paid and you don't gotta worry about owing anyone🤗😎😊
1,Ay mq with @dreysalvador_  @smsagun_  @navarromjoyce  😊
1,it’s me silly 😊 https://t.co/o1v3kyx9Eo
1,"@ThemeParkerMark It might be, depends on success 😊"
1,"Happy birthday! 🎁🎋🎉🎊🎈 May Allah bless you always, stay manis😊 and kuat💪. Hope you'll always get the best in life ✨"
1,@dreaisandrea Me too! It was fun! Now you better be cheering on the Irish tomorrow! 😊
1,@kassaldaz Sweet okay 😊 where are u guys staying at ??
1,Sweet 28 😊 thank you guys at @gaystarnews @lew_and_i @ADDISONmusic @JamesBesanvalle @JamesBesanvalle @trisrs… https://t.co/Ee61J0CC5N
1,It's nice to finally have a career goal in mind 😊
1,I’m just happy I get to share my happiness with the DC Filma with others 😊
1,@WYP_RachStorey @SuptLeaper @WYP_CNewsome @Sarahheath6694 @SC3188 @WYP_CPatterson @WYPDeeCollins Thank you Rachel 😊
1,"@MattWaldman need QB, which WR should I trade 4 Carr in PPR (team also has wilson): Diggs Keenan Hogan Juju Funchess Davis? Thank u 😊"
1,@Llia https://t.co/QusoOAFtlW think this is from the same range 😊
1,@ulthaikong Either way ur beautiful.. but banfs during the winter season is cute 😊
1,@PhilMcCrackin44 @AllWolvesMatter 😊
1,"Sabi nga sa narinig ko noon, ""Kids doesn't translate love through the things you give, it is your time."" 😊 kapag hi… https://t.co/uKQf8XZhZH"
1,@ChocoFudgeCakee @Jazy_khn 😊
1,@staceyovertonPR Got it! Thanks 😊
1,@RHPoppletonRoad Hope it was slightly warmer than last year 😊
1,"I can’t wait for Christmas break, I’m mentally and physically slowly falling apart and I need a long break 😊"
1,Im just shooting in the dark 😊
1,@BloggingMama101 @lynnew69 Sounds good to me 😊
1,@KylieLouise1988 Jess will probably bring him to our next home match if it’s not too cold 😊
1,@TEAMiTGERSHROFF @iTIGERSHROFF Most welcome 😊
1,"@DvnkTheDJ PETA is a vegan organization, but we are thankful for any compassion you show to animals 😊"
1,Lol Swa comes to mind when I listen to that track hahahahaha 😊
1,"@favritegirlx7 😊Done help mine please☘
https://t.co/Sg9OdC8Zhh"
1,"@h0t_max @_markel___ ""tapping into the Core"" CCC 2016 😊 well done, great skills :))"
1,"@karaage_mayu Mayu, good morning~ You are always my only one 女神, even though むちち switch his idol from Mayu to Yui 😊"
1,@ItsJustTanya Good job I’m a good lad though 😊
1,I was blessed with a cute ass baby 😊
1,"Get well soon Minghao.
Please dont be sick, okay? Take care of your health and rest well 😊 #getwellsoonminghao #GetWellSoonTHE8
@pledis_17"
1,@n_brandon4 @buffygifs @BransonKris @Buffy_Ringer Ahhhh its been fantastic. Thx! I wish u the same. 😊
1,@frailpcy I don't but I'm currently working on a project ! 😊
1,@gabsterlevister Thank you Gab 😊
1,Selamat siang tweeps 😊 #Rp1Gratis1GB #Rp1JAMBI
1,"@JessCGuz @BTS_trading @BTS_TRADEPC Hi there, yes I am 😊"
1,@Tesco They tasted delicious! I would definitely recommend. Maybe a little bigger 😊
1,Just be in the moment 😊 https://t.co/bntdr5ABr3
1,@Heather_Poole Is that “glamping”? 😊
1,@meghanknoff2 Thanks Meghan 😊
1,Came to see me at work before you went in... 😊
1,"@tadamek07 @Derkbury I’m a grown as man, can afford a $10 haircut once a month. Plus it feels good 😊"
1,@imKsunil Mmm.. I fall for one but she has yet to fall 😊
1,Good morning everybody 😊
1,"Have to go, the hubby needs the computer.  Have a great evening, everyone. Tweet you bright and early tomorrow. ((hug))  😊"
1,@PaulJGoldsmith liking the “Bleed the Same” add 😊 // @mandisaofficial
1,@LoobyLou1968 again dont know ... show me something ..educate me 😊
1,@amymaxy Like custard. 😊
1,"Its just cute 😚 I dont know about you &amp; your friends tho, if you feel like your suddenly gay then good for you 😊 https://t.co/uwCD3FTnKM"
1,Up early no class 😊
1,@_RuthlessBeauty Thanks friend 😊
1,@CSCCalgary Glad you could join us ! 😊
1,Good morning everyone 😃 Enjoy your day 😊 https://t.co/GJTdwPDiRS
1,I be flooding the TL with my niece 😍 she just so cute &amp; happy 😊
1,@__hailstorm 5 months 😊
1,"I'm glad, they had a free time and were enjoying it :"") 
It became cold lately, so take care, and don't catch a cold 😊"
1,"@RichardPatreJo @Pontifex Are you, dear @RichardPatreJo, Muslim? Why are you whishing my dead? 😊
The ordinary Europ… https://t.co/YrU5Kjb9Ez"
1,"This #podcast soothes my soul 😊
@JoinRelate 
@Zendesk https://t.co/rlF2fEVLfw"
1,@ShroukAKhalifa1 @SalmaSolly12 😊
1,"@deepseadawn @AGU_SciComm @COMPASSscicomm @LeopoldLP Knew WAY more terms on the right, really for sure just 1 on the left. 😊 #biologist"
1,"Cory's money maze 🔥 we couldn't afford a computer/internet, so I played it at the library 😊😊😊 https://t.co/Kl8Lhqqs2X"
1,@chauntelboba haha thanks dai 😊
1,"Getting away from the winter mornings, relaxing by the cosy fire with a hot chocolate 😊 #cosyfireplaces… https://t.co/fn9fX6bXbL"
1,@SusanH_ENC @MatterRights @DANotLikeYou @TerrorizerMir @quelizinha @JackyHolyoake @AnneBevan1 @whatakerfuffle you must leave glitter out 😊
1,"GM 😊
#TGIF💗 @ Boston, Massachusetts https://t.co/f8dZdeB9FP"
1,@bethanysandland @sotonbloggers I love sleepy! Best thing in the world for me and my little girl 😊
1,Yes im 17 yrs old and Yes im watching Santa paws right now 😊
1,@SafwanNordin Awak kn special for me 😊
1,"What languages do you do besides Chinese and which ... — I do chinese, French and irish 😊 i would say chines... https://t.co/hp9Uww2VBc"
1,Just 1 more sleep and the long wait is over 😊
1,"Calm down mnet, your bias is showing 😊 https://t.co/VxUbAqWLIT"
1,"@Wheresjinslines DOOOOOONNEEEE!!!! 😊 I already deleted my ""NAMJONIRE"" tweet. 😃😉 I hope u&amp;ur soul will be at peace. 😉😘"
1,Amber Fort 😊 #India #trips @ Amber Fort &amp; Palace https://t.co/2LwvupI9KM
1,@Lauren_987 Check out the courses at the City Lit 😊
1,@RusevBUL Rusev day every day ... Please change outfit like you had when you teamed up with the usos. You look cool in that 😊
1,Who wants to cash app me 5$ 😊
1,Can't thank you enough Lord 😊
1,@TAWilliamsBooks @DeannaLSletten @EmilyRMWilliams Hope you have a great weekend too 😊
1,@Journeys_Film @chalamaniac Oh that was so nice!!! and what does he tell you about you cell phone background is Armie Hammer? 😊
1,My friends dog is getting put down tomorrow unfortunately. But I'm taking her a McDouble before she goes 😊
1,"God's been so good to me, y'all. 😊"
1,"@SelloTakatso @akaworldwide I got it for free since they are given away, not bought 😊"
1,@CapeCodJinx Thx! 😊
1,😳 These ladies have legs for days 😊 https://t.co/1UYsMvOCgW
1,@petedoherty Cosy 😊 is Pete doing any gigs near bristol?
1,"@_code9 Hii thanks so much for sharing 

@SHCJ_FRANCE i think this is the cut version 😊"
1,@clarefallon @BBCNWT @O2MediaAwards Maybe if you repeat your success at the @RTSAwards tomorrow night! 😊
1,If this ain't me 😊 https://t.co/ou7P5wagyB
1,"@AEXPL 🌼@LiliBodo 😊
🌾@ELITE_LEGENDZ_ 
🌼@Chuca_85 
🌾@alaura2015 
🌼@vuhtans 
🌾@thalyrosio 
🌼@labebacard 
🌾@I_AmKhurram"
1,Super excited for tomorrow and to receive my mentee 😊
1,@KR8421 Train to Busan 😊
1,#bhushan #lawyers #Smile 😊 #SSSBABA #love #god #AllR1 #onenessmessagepromoter #spiritualbillionaire #india… https://t.co/LUQWz8rZEx
1,But you were tweeting 😊 https://t.co/bfp5oHnYAj
1,"""Ask any question,
What would you like to know?"" 😊 https://t.co/Blm5VEXtF6"
1,@cnbcwatcher90 Be some time in 2018 . Of you should just do it 😊
1,@JHooked1 @urbanoutlander @naruto22794 @CatsandKilts @Outlander_STARZ I'd like to know your thoughts on it too. 😊
1,@findmyway37 Right?! I definitely wouldn't wear it every day but it was fun for a change 😊
1,Yay bc I️m getting Chick-fil-A 😊
1,@playstationcou1 Definitely! Request me to them and I'd be happy to come 😊
1,@AlexAlexstich And never be sorry for burp talk. EVER. 😊
1,OG DREAM K aka the only DREAM RAYNE THE MF PRINCESS OF POPPIN BITCH LAND 😊
1,"That pom pom craze❓ 😊 It's now a Christmas thang, too❕ 🎄 Pom pom Christmas trees at… https://t.co/ws1IRIFtnp"
1,"@CarrieHFletcher @AddamsFamilyUK Already bought my tickets, can't wait to see you on the 18th! 😊"
1,"@ImRichardRawson thanks for the follow faze it means a lot that you took time out of your day for me, that's made my day 😊"
1,Happi 😊 birth🤰🏼day 📆 to u 🙈🙌🏼 my queen 💍👑 may all ur dreams 💫 cum tru ⚽️ @AssleyOlivarez https://t.co/PVpjbViynY
1,@921020_BM Yeah. We've already established that point 😊
1,@driimcr Love u 💕 my sweetie sis 😘 u the best. Every moment I spend with u is a moment I treasure 😊
1,Haven't got a pound for trolley use a house key. I'm too good to you lot 😊 https://t.co/pzjJvSqbt5
1,@cleopatra28_ Thank you 😊 💜
1,Yes @Chrisley_USA @ChrisleyChase @toddchrisley new season just starting 😊
1,"😊Once you start wearing panties, there's no going back. 💋

#feminization  #sissification #crossdressing https://t.co/GZ1yK6QxAK"
1,"Watching Paddington at home, since I'm watching #Paddington2  today @cineworld 😊"
1,She's better than Royce 😍 opinion ko lng 😊
1,@sally_groves 😊 x
1,Lovely as always honey! 👍😊😉 https://t.co/6IshmCebdF
1,“Oh hol up Lil Wayne the greatest alive” ohhhh yeaaa 😊
1,@weirdchildhood I’m self educated. I only have a high school diploma. I’m quite happy 😊
1,@demon244 @NorthGirlGames @martins_games @HXboxReviews @gamesyouloved @NickyStyx @IloveApple24 @Octav1usKitten Thank you 😊
1,@KingBach To cute 😊
1,Can't wait for today 😊
1,Off to school 😊
1,@lyann1982 @kaiserlolo @CoachGracias @omdansle @liopoker @1308Mickael @mika13om13 @Olympien25Alex @tofio2 @tmax1881 bonne nuit tutti 😊
1,@FluffSpook2 Brummies are known for it 😊
1,Thank you cait I️ love you 😊 https://t.co/ZNhiWNGqSh
1,happy birthday pretty 😊 @TajeMack1
1,Can't wait.... 😊 https://t.co/zbUpqz5g0h
1,@colinbauer99 I’m not coming tomorrow 😬 I’m coming next weekend though 😊😊😊
1,"Thank you my dearest customers.

Till next transaction with you.

Next batch will be next week. 😊 https://t.co/5fGgu2HlAt"
1,@ParkJanJan1001 @HelpRTDeals Done with yours 😊
1,@boom999 You have been followed! 😊
1,@NissanPHI I'd love to! 😍💕 But I already have my own car. Maybe some other time 😊 Thankyou!
1,My Player was created in a day😊👀 https://t.co/IK1BILnosU
1,@Donte_Based1 happy birthday!!! 😊
1,@withkaikim @dyoskai @weareoneEXO Not to be rude but im waiting for ur rt x fave back.😊 Done. Can u help wt this to… https://t.co/Kqo5iPCGSw
1,THANKYOUUUU INA 😊 https://t.co/ijGbwoRS0k
1,@WonderTheMovie Can not wait 😊
1,@CarolineTillott @katiewelborn25 @jessicahs20 @PtSafetyWM That would be fab Caroline 😊
1,@fm2016rory I'll show whole proces how to make ring like this 😊
1,"I'm sure that President Trump is sad. 😊
https://t.co/rzUD63jdXF"
1,"#SongBattles is back for a Thursday! 😊🙏

Which one would you like to hear on #VibeBreakfast today?!

@Alesso or @OliverHeldens 😀"
1,@SUICIDExPARTY so does that mean u want me to come in either next weekend or the weekend after 😊
1,"Orders for our December Doodle&amp;Sketch Boxes 📦 are open 🎨😊
https://t.co/9zgI0VYMJM
#box #artsupplies #watercolor… https://t.co/7Me9I2o0ZE"
1,@madsyamada salted egg potato chiiiips please the huge one HAHA 😊
1,@IraaanGv Lol pare. Acads is life to. 😊
1,@Layton_Year5 @blackpoolaspire They look like they had a fantastic time 😊
1,@DYNAMICYTUBE Sorry meant some other participating player 😊
1,"SO #proud of my friend &amp; #peer Oz Mondejar @PartnersNews on his #GK50 Award 😊 Grateful 2B partners with you, Oz &gt;… https://t.co/QII0cq5VwB"
1,@AndSoMyDreams  Merci 😊 #Concours #GEOGuide
1,Spontaneous night's out are the best 😊 Even if I am far too exhausted to smile properly in a photo! #nightout https://t.co/mq31GIXNn5
1,"Ok @MrCDobson @MikaCyr10 good luck 
At the @CHLHockey Canadian Russia 🇷🇺 series @darren_rumble good luck to you as well I can't wait 😊"
1,😂😊😂 You flatter me - thank you ... send me something in the DM to prove that your phat ass theory is real 😉 https://t.co/4kf6vkyqKo
1,"@notleygreen Looking forward to it,always great to see lessons in action 😊hope you don't test my maths though 🙈"
1,😊😊 Come come for a dose of positivity hehe https://t.co/tUMfuUeI1S
1,I’m happy on my own 😊
1,@fifss_ Thank you dear. 😊
1,@taylorsedona It's the Seahawks PJs road trip. 😊
1,"@willterry333 Ooh this is so cute, love it 😊"
1,@brandywine__ Good Morning 😊
1,@KrystelPurpleS @H2ODelirious i forgot...thanks for telling me! 😊
1,@TheMrsFae Oooh I keep seeing this in shops and have wanted to try it! You’ve definitely sold me on it 😊
1,"@arnessamikala No worry about what goes on here , this my house now you don’t live here 😊"
1,@LadySavoryy @Twitch Thank you 😊
1,I help this work cause i need to be thick asf for my vacation 😩😩😩😂 20 pounds thicker 😊
1,I’m so happy today 😊
1,secure w/ the people in my life right now 😊 trying to get away from negativity
1,@PeterLaird57 We did just have a coffee and large brandy each 😊
1,"@wildfiresingers tried voting again, a message popped up stating, sorry, request already made 😊"
1,@pitbullrescuer1 @AngelicDeby @pms0307s @w_terrence More the merrier 😊♥️ glad to know you Courtney 🇺🇸🙏🏻♥️ #MAGA 🇺🇸
1,@triskayy That’s really sweet tris 😊
1,@phornic Schön 😊
1,Wow I just love when Joseph acts like a jerk 😊
1,@BetVictorRacing @PFNicholls @TheJockeyClub @Badgerales Who needs to listen @MCYeeehaaa @itvracing ran an amazing race well done 😊
1,@CosgroveTech6 😊
1,@Tagsue21 @AnimalsAsia Nice to see a happy tale for a change 😊
1,"@BTSGAs_twt Fam, pls help me. Thanks 😊 https://t.co/PRHWDcdFKb"
1,@HerinSeo Welcome and enjoy the Philippines 😊
1,@Joysiecycline @Itsharoldromero @shielabadayos @nikkideleonho Puyo na mo kids. 😊
1,@JazzyJ_33 Thanks Jas ❤. I bought Turtles all the way down and A Quiet Kind of Thunder 😊
1,@HSugarCookie @paulraymondmag Sugar....... you still look great❤️.......remember can't judge a book 📚 by its cover 😘😍😊🇨🇦
1,@SandyP_88 It's a very honorable result 😊 If I got less I wouldn't have published 😂
1,"@lucidparanoia What is it about the word 'rampant' that you don't understand? ie I chose my words, specifically 😊"
1,"@eshygazit @hphungkc @BTS_twt Tbh is sound cheesy for me lol 😊

But its okay ppl have diff perspective. Haha anyway… https://t.co/zZe4x3OnPx"
1,"Casio Vintage Watches on SALE!! 😊
Mall Price: ₱2,500❌
Our Price: ₱1,650✔️

• 3X Moneyback if proven... https://t.co/Yap5pf3V3E"
1,@bangstanmutuals ifb follow me first 😊
1,I feel like such a good person 😊
1,Im happy for you and to myself. Sobra! 😊 Keep the pace for your future. Always achieve the best ah? I believe in yo… https://t.co/kt48ckpV9z
1,@Atharluvsrk @iamsrk Agree 😊
1,"okay, they look cute together tho 😊 https://t.co/SEf0NhKVmK"
1,@psyche1701 I love stuff about fonts so this is interesting 😊 https://t.co/fNPvCd2jiN
1,"#NewProfilePic 

📷: @imjhaiguevara 😊 https://t.co/9iNXdc6t9e"
1,@ch_rehaan Tareefff or wo b chhhh  k mou se ...Qayamat kinny wajjy hegi 😊
1,Thank you for sending your pic 😊 https://t.co/LT3EH0E24A           #StarWars #love #handmade #christmas #xmas #holidays
1,"수고링 민지야;,,푹 쉬어,,,잘가💕 오늘도 고마워 😊 @hf_dreamcatcher https://t.co/Ox83iAESpm"
1,@BobbyMcIntyre2 Thank youu 😊
1,Thank you😊 https://t.co/3uMJVB8ohb
1,@NetflixUK Could you add Batman Dark Knight and Dark night rises pretty please 😊
1,"@artec_jhaie Hello, Artec. 😊 Let's work together to resolve this. Send your mobile number and exact location via DM… https://t.co/XRMU4hxhKw"
1,"@PrivacyMatters @dgwbirch Thank you, always appreciate your work, I totally agree that this is a problem that needs highlighting. 😊"
1,Ahhh! Childhood 😊 o https://t.co/o6bsV7Tvv0
1,"@LauraDepta #ComeToBwşiktaş again 😊💪
12 Crazy New Stadium Features Sports Purists Will Hate 😍"
1,Let go of a major distraction and everything in my life has changed for the better &amp; so many opportunities have been presented to me 😊
1,Paying all of my bills before they’re due always feels so good 😊
1,Well For My New Channel 😊
1,@Dyslexic_Theory Thank you! 😊
1,It’s nice having multiple numbers I’m gonna camp on this group chat anonymously 😊
1,"@sjarizo_ Oh, Silent sanctuary ❤
I love them soooooo much 😊❤"
1,@chasityhinkston You’re welcome! 😊
1,I know it hurts sometimes but you'll get over it 😊
1,@fuuuck_yuu 😂😊🤗 Yes girl! I'll make it Instagram official tonight. 😂
1,I just realized my book preference this past month's about #comingout 😊
1,@nikaiisadino I already sensed it nor from the very beginning 😊
1,"Participate nd Win 😊

https://t.co/67or6TPKvr @OnlyShivanna @shivuaDDa @Raj_Dynasty"
1,I am from those who are not defeated by #revenge but by forgiveness 😊 #happythursday https://t.co/MkGYnf4Hmt
1,I had to put gas but didn’t want to use my card and soembody gave me gas money 😊
1,Can’t wait to see it at night 😊 https://t.co/6nZQUnZWsY
1,"@S1dharthM  I missed #AskSid 😭😭😭 I hope there will be new sessions soon...hugs from France, gentleman 😊"
1,"Sorry but I just really love this guys. 😭 @SF9official don't stop being so extra. 😊✨

[cr @SF9_official_jp ] #SF9 https://t.co/A8CVy65NcF"
1,If i know you're hiding something or lying i will bother you until u tell me or tell the truth 😊
1,"@AmyMek @LRbullies Hi Amy, Follow back by chance ? 😊"
1,Wonderful and fascinating catch up with @MagentaComms @cathy_magenta  @JoSutherlandPR and @ESdotBANKS Thank you 😊
1,@James1972 @Jamesyboy1985 That would be awesome James 😊
1,@KimCattrall What every young girl would want.Belated congrats 😊
1,@TrueFactsStated It's never a bad time for pastrami 😊
1,@BoxingWales Thank you 😊
1,@Comey Shade level: Impervious to all light. 😊
1,effective 😊
1,@ongstroIogy did u not say we be on the same wavelength 😊
1,@NathanC_Support @iamNATHANCARTER @ShaneGillespie Of course 😊
1,"@MaydnUSA 
....AND you're intelligent as hell too! I do so enjoy reading your tweets!! 😊"
1,@MAMA2017_BTS_ @Mochiiibae Already done. Pls mine too. Thanks 😊
1,Thor was good 😊
1,"Thank you @kyle_echarri And edward_barber For the support kay darren... God bless... 😊

© kyle… https://t.co/9FzCOUadrO"
1,@ellaboheme Would be nice if success could be judged by whether the dogs are happy... sounds like you got top marks from them 😊
1,"What a great message. These are the kind of things that make my ❤️ 😊 
#codelife… https://t.co/K2nAaF323m"
1,"@katetowsey Like sitting waiting for the phone to ring?! I think it's a grass is always greener thing, but understand 😊"
1,@Starbucks Thanks for the reminder can’t wait 😊
1,@LlucyLlong Time for me to add to my collection. 😊
1,"pepero message from yoonmin 😊

&lt;eat a lot of pepero, my friends. ""smart"" will take on the slim line!&gt; https://t.co/QXSGfasCVV"
1,@rjfurness Definitely 😊
1,BÜTÜN KANALLARDA İYİ PARTİ KİMDEN OY ALIR DİYE TARTIŞMAYA GEREK YOK TÜM TÜRKİYEDEN ALIR NET 😊
1,"@Galeriasyarte Goodmorning I am Nina, an Artist who wish to be famous. 😊 That’s a short video about my art. Thanks 🙏 https://t.co/aYMZ89jCmt"
1,"All closed. 
Have a nice weekend 😊

#london #weekend #we #Friday #saturday #sunday #uk @ London… https://t.co/nqp6r2usTn"
1,It’s almost time to get my apartment 😊
1,"All mikele want for Christmas is a chain, iPhone, a gucci belt, chucky doll and a game system 😊"
1,First time making it. 😊
1,I can do this...8 hours of work. Then a full weekend to myself 😊
1,"@MattCardle @HippodromeLDN That will be nice just before Christmas 😊 I'd like to hear Nirvana again, and With You b… https://t.co/QwCCl2bhtI"
1,@myspiritdances Your welcome!!! See you later 😊
1,FOLLOW ME ON INSTAGRAM 😊 https://t.co/n7kuWJRhbC
1,@TravelLatte Yay! That time of the week again 😊
1,"@mingyuprincess Done RT &amp; likeback plss 😊💕
https://t.co/m7Usri6XLU"
1,It certainly is 😊 https://t.co/ZAWwYrU396
1,"Still waiting for the last batch off the dryer. Yep. I seem to do laundry late at night.😅 Carrie Diaries Season 2, here we go... 😊"
1,"@BrentSeveryn Looks like you need to update your iPhone software, that should eliminate the ? when you type I - 😊"
1,#ThePackage 😊 https://t.co/fF76tLZkJO
1,@suztravs Alice and Paddington 😊 https://t.co/EjPWy7wYtP
1,@iammm1OO Apna tag kyu de rahe ho mujhey I want to stay away from your community I m a gentleman 😊
1,@PrinceK_SA hew clingy'able and worth it 😊
1,Natural 😊 thank you Jaelyn💅🏼 https://t.co/ugFE7V14mo
1,Super excited to be seeing @mileshuntTWS at #butlins tonight ! Please please play #redberryjoytown #wonderstuff 😊
1,@tswiftandbands I’m here if you ever need someone to vent to. 😊
1,@DemonSnowSports @DMUsports @dmuleicester @ActivitiesDSU 👍👍👍brilliant 😊
1,Touchdown Villa Ibarra 😊
1,"@itsalex_GAs This is mine 💜 I hope you check it 😊 
Thankyou for this giveaway ! This is really helping for all lazy… https://t.co/cQKcFJPzPQ"
1,@msdwallace @SophieSRapp @HoarseWisperer I'm hungry. Time for breakfast. 😊
1,"@Madame_Says Still as PERFECT as when i had the privilege of serving You years ago, Madame Lisa! 😊"
1,@SLShockeyfan Dress like this....that'll shut 'em up. 😊 https://t.co/lsmybSlEjA
1,@Mollybee100 @northyorkmoors @alanhinkes @Catstycam @keswickbootco Thanks Ellie 😊
1,@tarinik05 Thank you 😊 They are by @obaidstudio
1,Never fails to pass thru my mind even tho I'm having fun. 😊
1,can you please follow and share my insta page: https://t.co/KBHwlvxrDD 😊 I sell extremely lightweight cruelty free lashes thank you 💗💗💗
1,@PaulbrooksAMG @BluediamondGB Thank you 😊
1,"@SillyPigsPlay Thank you Steve 😊 - this is nothing really, especially compared to back going and what not - I'm just a wimp 😁"
1,@youngfitti1 @tedlieu How about losing? 😊
1,There's no such thing as 'too much' anime 😊
1,@BriceLaugaudin Yes they do! Merci pour partage 😊 https://t.co/gLTxBu42VT
1,"@SophieETallis It's really stunning @SophieETallis thanks for showing us, we love to see what our customers are crafting 😊"
1,"hii @official_ACE7  
sehyoon = 세휸
seyoon = 세윤 
think about it, okay? 😊"
1,@hazeIwood @1d8_cold_damage Aah ok. Thanks. Sorry for making you recap 😊
1,@Celtics_Fan494 You not on Snapchat 😊
1,"@ArielRebel My thoughts are with you on this.
You are gonna need a proper massage after all this. 😊"
1,Time to redeem yourself 😊
1,@OliverMoy You already follow me but please message me 😊
1,"@suicid8lm8chi @taerene10 @sarah_bae4 Done! Can you also rt and like mine? Please 😊

https://t.co/cEieMI1Gzm"
1,@pat_machin That's what we went to see this afternoon 😊 It's really lovely. Even better than the first one.
1,"@ultannyeong thank you so much dear, i found it 😘 https://t.co/3GzrF1g19H 😊"
1,@real_bolu @waltzwithdeath @elliotthutchins @ManCity Martin Tyler 😊
1,Let's text and exchange photos 😊 Get my phone number for Free here 👉🏾https://t.co/GKRQqivkHp https://t.co/T3SsyW9Rvg
1,Never feel sorry for yourself. 😊
1,On my way to speak at the Boris Yeltsin Museum. NEVER a dull moment. 😊 @ Четвертый канал https://t.co/akjQMk4r8b
1,@vantaekim We are going to dominate the universe fam. Lets hold hands and stay cool 😊
1,We gone go tomorrow tho trying to match bae for bayou classic 😊
1,@Sixten_Rockstad ... know which model it is that you'd like? 😊 Stewart
1,@alifff22 Interview ke tu? 😊
1,When your boss texts you &amp; tells you how people are saying good things about you &amp; they appreciate you 😊makes the long week better. 😊
1,@annemaccoll1 Not around here 😊
1,@markandrew66 Those are usually the best meals of all 😊
1,"@youngkxx All the best for your band. Yes, my name is Rhythm. Nice to meet you btw 😊"
1,@ArchivistsRock I'm so glad to know 😊
1,@_KingBooks_ 😊 Please give everyone a big hug from me? I was supposed to attend but I was too late for tickets 😭😭😭
1,Spoiled Joey a little extra this birthday 😊 #HeDeservesIt
1,"Due to situations beyond my control I had to confess my feelings ahead of time, they were cool with it 😊… https://t.co/uBW4AnrJwk"
1,"@TheNibSmith I am so surprised! 😉🤣 Seriously though, it looks lovely! Probably need one of these too 😊"
