label,text
2,"""and I can prove it""

😒 https://t.co/ykTC3hfPwl"
2,Im not quite use to that 280 character like it seems like I don't have much to say after all. 😒
2,@_baii17 im havin puppy fever BAD 😒
2,My dad wanted my birth name to be “Princess” but my mom straight told him “but what if she’s ugly?” Thanks mom 😒 #Geminis
2,One of the worst days in a while 😒
2,Your only as good as your word. 😒
2,@HippieNKicks Girl play with your mama 😒
2,Will forever miss Texas weather compared to this 😒 https://t.co/I6zOtEqUma
2,Headphones in all day type of day🤷🏽‍♂️Plz no one bother me today 😒
2,@perfectskones But my own is not expensive nah 😒
2,@TrimziMahnoor @rameen_hameed Same abt Love and respect 😒
2,People that help just to have something to talk about. 😒
2,my apartments just called me and said they messed up on the calculations my rent is gonna be higher than they told me 😒
2,We all know you just talking your own... all these slay Kweens that are wearing their shoes already 😒 https://t.co/MMVtvQS33L
2,@TheHope_M3 واخا 😒
2,@hesftcad @Hcoldric pourquoi 😒
2,"I hate y’all promotionals, but y’all do have some comfortable slippers 😒 https://t.co/KeMIN4Iwol"
2,"""BTS shouldn't be on American award show"" 
That's like saying that Lisa from blackpink can't be in a Korean group she from Thailand 😒"
2,"Everyday, I say I'll do it tomorrow 😒"
2,"I understand my ex is going to make me seem like a piece of shit, but PLEASE remember there are two sides to every story. 😒"
2,No time for nonsense people 😒
2,I can't stand ppl being on their phones while we're eating at the table 😒
2,@AceMcWicked 😒
2,"@niceDonaIdTrump I’d love to retweet this, but I don’t want people thinking it’s from the crazy man in the white house... 😒"
2,I hate a pack hair bitch 😒
2,i just want to see my mans 😒
2,And at every next episode I’m just wishing this fake shivaay and his acts will get expose 😒😒 and oh I miss the roma… https://t.co/0c8EAPq3tk
2,I really can’t move out this bed 😒
2,@nixxin @fayedsouza not enough space for everyone's luggage if they allow that 😒
2,I spend too much on Starbucks and Lyft 😒
2,I hate social media 😒 cause I know y’all in real life and it don’t add up 💯
2,@VicNCOB_ that's why somebody fucking yo bitch blunt dropper 😒
2,Happy Birthday month to me... gifted myself with a new car battery for a car i barely drive anymore 😒
2,This is just too much 😒 https://t.co/ukaui2Tz5I
2,Now that everyone has 280 characters I️ don’t even want to be on twitter 😒
2,@SamanthaLyden We never want to be responsible for broken hearts 😒 It will return to our menu one day Samantha. Promise.
2,Sheet nuffi fluffy. 😒 Christmas alone me see fluffy sheet and I HATE them! 🤢
2,This man ain’t even my man yet &amp;&amp; he already cheating 😒
2,"From just pure talent, FSU has the ability to play great against any team. These guys just aren’t playing as a team 😒"
2,swear my cousin always been weird this why ion like talking to him 😒
2,@EmilyyGentryy @shymerchant @jenny_leavitt @ashleighdawnnnn @hmigdalski__ I like pie 😒
2,within the first 10 minutes of being with my mom she asked me if I had found a boyfriend yet &amp; that made me feel 10x more single thx mom 😒
2,I was so excited until I watched the episode 😒 https://t.co/hqqE8Xmfhx
2,Got caught up in binge watching forgot I have work in the morning 😒
2,@sun_of_sin 😒
2,I get mad as fuc when my fam bring up my ex 😤😤😤 they do@it on purpose 😒
2,@nfldraftscout 😒 freaking people.
2,@Foodimentary how can you have #NationalSundaeDay on a Saturday 😒
2,not sure where bae is. k goodnight y’all 😒
2,@iBeatUpTallPPl Lowkey do but then again I don’t 😩 you’re like that annoying kuz you hate kuz they eat all yo food but love they kompany 😒
2,@AppleSupport That update didn’t do anything 😒
2,Nothing irritates me more than a grown man coming in the store mumbling or half talking 😒 please articulate to me w… https://t.co/muvybKDDZp
2,Wish every nigga was like this 😒 rt https://t.co/OWi1zMzC8x
2,@paulfeig @iamstephbeatz so it was okay before 'Zero tolerance begins now' ???? and not us of us men abuse their power ! 😒
2,No you can’t come to my house &amp; no you can’t stay the night lil bishhh 😒
2,Just go already 😒
2,It's my weekend off and it looks like I'll be sitting home 😒
2,@_Abdul_Manan_ Chill alone 😒
2,Wish i had someone to go with me today 😒
2,I lightweight envy those girls that can have two alcoholic beverages and get all giggly and shit. 😒
2,@_chantz7 Lmfao bro thats crazy bet 😒
2,Defiance and disobedience is expected in a child. Why do parents today think that it’s cute or acceptable? #DoctorsOffice 😒
2,goodbye phone 😒
2,@SpaceJamJT Prime example huh? 😒 https://t.co/HPv4DHrO1S
2,"@BroccoliBun Mehhhh and their reasoning was ""it may be a distraction"" wtf 😒"
2,Oh you lost a point child... 😒 #HellsKitchen
2,S/O to @Seth_Benham for ruining my abs dreams by wanting to go to Taco Bell for dinner 😒
2,Too many characters looks messy 😒
2,@TheGodOfZeus Boyyy we speak to snakes we don't hang them around our necks 😒 you not a true Slytherin
2,Freaking hate liars dawg ugh 😒
2,"Drunk alex -“you won’t see me in the morning cuz you’re mean”
Him-“just make sure to do the dishes”
😒"
2,When you wanna go to the game Saturday but non of yo friends wanna go 😒
2,Niggas be soo selfish 😒
2,Hate when people kill my vibe 😒
2,@OwieOnCrack but you ate my sandwich maloba 😒
2,@JadeKerriie Init. Give me 2 days and I’ll be deleting it again 😒 welllll I got 4 followers and ain’t looking for t… https://t.co/gttZeEzBKo
2,Non 😒 https://t.co/EjI4Dkxvau
2,Niggas be lying for no damn reason B. Shit so aggy 😒
2,Boring game so far. 😒 #FanLiveNG
2,@RlTCHIETOZIER rachel. 😒
2,"Oh gerrout!!... if it isn't a course, then what is it? A programme? 😒 https://t.co/Lc7wjg53oK"
2,I want a boyfriend 😒
2,this nigga can be mad annoying sometimes tho 😒
2,@dianne_suseth 😒
2,"If twitter allows us to edit our tweets this wouldn't be twitter anymore, it would be Facebook 😒"
2,Sometimes you can tell someone isn’t considering situations outside of their own when making bold statements. 😒
2,@Habiba_Orion @Orioncreations4 Is it after you didn’t give complete instructions 😒
2,Now im up and cant sleep 😒
2,I don’t see how yall saying yall got 280 characters. I still got 140 😒 Tf &amp; I just updated. Fml 🤦🏽‍♀️🙄😢
2,People be writing novels on Twitter now 😒
2,Stink big ass head got mommy tummy lopsided. 😒 https://t.co/nm6uFmYZNN
2,hate ghost ships 😒
2,Am I even surprised? No 😒
2,ANG SAYA SAYA TALAGA KUYA WILL WOOOOOO 😒
2,This is ridiculous. 😒 https://t.co/kijehhGwz4
2,"My new boo is the shit 😍 so far, but let me not speak to soon 😒"
2,@_Neeshuur Just say a you and done 😒
2,Why have unavailable Tweets on my TL in the first place 😒
2,I hate goodbyes!! 😒
2,My kids so ungrateful 😒
2,@niknokviquiera Not just you. That’s what they said 😒
2,@ArvindKejriwal We don't need Free travelling.. 😒Reasonable metro fair will also do.. in fact it will make a differ… https://t.co/K3IvGRTPFo
2,literally the one day i need my headphones they aren't in my bag 😒
2,SONGONG BGT SIH GOOGLE NIH YA 😒 280 characters! https://t.co/blLtJgwBK3
2,can’t even tweet goodnight now 😒
2,Our cat is such a homie hopper 🙄 😒
2,@reacydienne @kingkacex hilom uy 😒
2,@libraryvoices I can't stand that too... Pfff 😒
2,@fkaelectric Good because I took my adblocker off to read the article 😒
2,i miss LA weed like crazy bro 😒
2,Let me tell you how my store can make $4800 on a Saturday and how it’s only me and ONE other partner 😒
2,I hate orange juice concentrate... 😒 https://t.co/jACOC37pIH
2,I’m mad i gotta go back to work tonight 😒
2,Why is my boy offering to bringing KFC????? Obviously I'm not gonna say no ffs 😒
2,@DudeFromTwitta 😒
2,@IsaiahKnott is that friend that calls and facetimes you in the crusty hours of the night 😒
2,Almost 2pm and i ain't had a drink 😒
2,Thats great. All he needs now is some PLAYING TIME to use those pointers 😒 https://t.co/8MLHCMtwuJ
2,😒 RT @JayDogon: Don’t smoke? No kids?? Nigga praying for a unicorn https://t.co/vPIv2bzCTI
2,@AndreCastillo_ Nah it's okay. His boujee ass doesn't know about the steals at Costco 😒 ITS FINE
2,I was so excited to go to the bar last night and we didn’t end up going 😒
2,@monnypearls 😒
2,"I try to be a nice person,  but sometimes my mouth doesn't cooperate 😒"
2,I would wear a black shirt when it’s 80 degrees outside 😒
2,@AJ3 Why you have claimed the name Squad Builder Showdown? 😒
2,Idk why ppl insist on fqking w/me in the morning.. KNOWING I'm NOT a morning person 😒
2,@MBELANOVA They where playing it on Kiis all morning and I️ can’t 😒 she bugs me
2,"Gm Twitterville 
#SaturdayVibez #tingup 
I'm going to exercise 😭
I'm so proud if myself

I have 29days to lose 10lbs
#CryOrDie 😒"
2,that nap was so good till my brother woke me up 😒
2,"Mawaza a eng? 😂😂😂
That time we never even followed each other me &amp; the guy 👀👀👀or its a girl? 😒 https://t.co/kulPL6XH2f"
2,Craving for some Wendy's frosties! GAWD 😒 https://t.co/CPA20ZQyoT
2,I need a new charger 😒 WTF!!!
2,@sirTRIPLA_ You’re annoying 😒
2,"My Mamma gon ask me if i still get naked to take a shit, 😒 i was like ma wtf, why you all in my business. Im grown… https://t.co/bO8RMwnLWj"
2,Honestly fuck everyone and their feelings because no one seems to care for mine ever. 😒
2,I️ literally hate listening to him talk like foh 😒 https://t.co/PegfRF4jIi
2,I have 5 hoodies and she insists on wearing my favourite one 😢 she wears it so much all our friends think it's hers 😒
2,@fuckbangers08 Mulher tu n pode ir sozinha? Q isso 😒
2,why all my old niggas at me 😒 ion want none of y’all asses .
2,I fucking hate this video 😒 https://t.co/dEOnBC5biV
2,I can’t even nap in peace. 😒
2,i need to find a dermatologist. i think his birth control messing with my forehead and scalp bc wtf 😒
2,Yes mood &amp; all 😒 https://t.co/oI3Ph4ZW3t
2,So much for sleeping in 😒
2,Man what my ugly ass has always said 😒 https://t.co/lJVz4RdSbh
2,I am @MyLoveOnTheRox’s leader 😒
2,Two Saturday in a row even 😒
2,@PointlessBlog @LoganPaul @TheDubaiMall @sheerazhasan Supporting the Logan brothers ??! 😒
2,"Ugh ok but really what’s up with these question mark errors, iPhone?! It ruined my NBT tweet 😒"
2,"Squad playing the ""home"" team 😒 ...tsk tsk! Lets go Cavs 🏀"
2,I have to be up in 2 hours and I’ve been laying in bed looking at the ceiling all night. 😒
2,Hate that part 😒 https://t.co/Cs1n795Y7u
2,Oh. Ok then 😒 https://t.co/rJj9mx4zNr
2,i thought this was some gas 😒 https://t.co/BXau2o9hxy
2,@MeganMaeve @LisaGNV @NOvieraLE I’m trying to induce some levity and you keep it serious. Are you related to my wife? 😒
2,Supporting manager over club 😒 https://t.co/011eJdKMAb
2,"An idiot is going to let this pass...and RT it tomorrow in the afternoon 😕😕 at 700 RT
Useless people.😒😒 https://t.co/jpQXWwFVzh"
2,I hate when I wanna talk to someone and all they do is use they past as a reason not too move on 😒
2,"@Beingjaf Get Out Of Here !! I Have My Eyes On Them.
I Am Jalus 😒"
2,When your husband entertains another woman with the same name as you😤🙄😒 https://t.co/28RCpHBjk4
2,Not a fan of the 280 character. We’re suppose to tweet not type up paragraphs 😒
2,I’m constantly missing my boyfriend 😒
2,@casamanana56 @0neNonBlonde @P_Clinard @PaulaRenee6 Without the dancing. 😒
2,@__Cristian_10 @zarausa I'm a hot weather boy I hate this weather 😒 same here last year it did don't get cold till January 🤔🤦🏽‍♂️
2,My grandma down here holding my baby hostage in Slidell 😒
2,@empress_becca 😒 side eyeing you and tooshie hard right now😂! Splitting bills equally after unequal eating must fal… https://t.co/WZhKPVPy5k
2,Im mad you stole this tweet like we ain't see this on the TL a whole year ago 😒 &amp; on top of that you're lying. https://t.co/SF2E6KduoY
2,@Carlitos_theOne @IraidaTravis Es 2 😒
2,Babe there’s no Guava emoji 😒 reallllyyyyyyy https://t.co/nZyzBWG8GB
2,There's a beanie wearing couple in this bar 😒
2,Next person to have an attitude with me I’m slapping tf out of. 😒
2,@BBCEngland @BBCNews I wonder if the author of the note will write to the paramedics to apologise 😒
2,i mean that segment was a little strange but nothing they said seemed out of character 😒
2,I liked a @YouTube video https://t.co/KXLUtu2QJi 😂 When Your Baby Mama Think You Made It!😂😒 ft. Candace B. Harris
2,Where is my fav ppl 😒
2,"Not surprised 😒
 Louis C.K. premiere canceled ahead of NY Times story https://t.co/ekCcDffwHm via @pagesix"
2,"@theChiaman @ehiscombs Wow, expose me o 😒"
2,So fucking bored at work man 😒
2,I've been living out my duffle bag the past 2 weeks 😒
2,i️t be feeling like my boyfriend at practice all day man 😒
2,Yo nobody quick scoped in WW2 gtfo 😒
2,That bothers me 😒
2,@baebybyuhn @taehyungjd_ Follow army? For what? We don't have business with mnet 😒
2,I really want to go to a paint and sip but have no friends 😒
2,"@TheView @LisaBloom 🚂
LYING
JUST
BECAUSE
YOUR
THE
DNC &amp;
NEED TO SELL
COMMERCIAL
TIME.📉😒
😑😤😐😟😗😞😣😖😵😜😩😠😦😡😱😰😭
💩Will you ever stop lying❓❓❓❓"
2,"NO YOU CANT FUCKING TAKE THAT BACK loser 😒 You cant take the words u speak back everrr , Priyank talks just any shi… https://t.co/3KVPrHGDzz"
2,why would you care 😒
2,"😒 really? 
Who does the roads? and who rehabilitates schools?   

Let's be objective. https://t.co/VTyQrclsOu"
2,I did NOT work this hard to be as good as I am to be giving away my services to ungrateful asses.. 😒
2,Catching up on Riverdale... Can they just remove Josie and the Pussycats and their overacting shit. 😒
2,being hard headed. 😒 https://t.co/tCjL70OSZj
2,Of course ima stand up for u tf 😒
2,This is why i don’t play games with you 😒
2,@southwestrushes Thank you! It all starts with GWR train delays 😒
2,Y’all gone get enough of tryna FaceTime me from unfamiliar numbers 😒
2,@The_Nifemi Lol use your normal data 😒
2,He brought breakfast home this morning &amp; I couldn't even eat it 😩idk what's wrong w/ me 😒
2,Did you just cut him off?😒 https://t.co/KNYRZ0soK2
2,this happened a couple of days ago and I’m still salty I didn’t get play of the game for it 😒 https://t.co/GRVic4OkUA
2,"Some old guy in Publix just called me a freak.

Wut.

Someone woke up in dirty depends 😒"
2,@HistoricalPics Looks like a terrorist to me!! 😒
2,Jaida just left her and she talking about she miss her 😒
2,@PeterSweden7 You need more gun control. 😒
2,@Freckled_Fairy SERIOUSLY!!! People are so damn mean sometimes. 😒
2,AKU TAK BOLEH GO YANG PENGKID MUKA CANTIK+COMEL NIE . JADI PEREMPUAN JELA HANAT ! 😒
2,@SMGxPrincessIRL Aaaaand now I’m starving 😒
2,What’s the point of having guest privileges if I’m usually at the gym after 9pm and I can’t bring one after 9. 😒
2,Even when they ask “what foundation did you use?” 😭😒 https://t.co/vnvScf9IQO
2,"@MyFitnessPal Still can't load even after uninstall/reinstall! And I'm on cellular data now! Way to flunk the customer experience, guys. 😒"
2,Tapos figure of speech na naman later on? 😒 https://t.co/yC82Mjked9
2,@sherabdelmonem @shiaty_omnia 😒 😒 😒 😒
2,"@thehill Oh, well that settles it then. The Kremlin Komrad &amp; the Oval Office Usurper said nothing happened. 😒 Right… https://t.co/aYFRVjucEu"
2,I'm finna cry I hate when he call me 😒
2,@dyakiclowes Ge sige pwede! 😒
2,@lestievaughan @TalkativeTayne Remember that time we were gonna see LM? 😒
2,When you invite someone over and they blow you off 😒
2,Yess my job approved me to go home for a week in December 🙌🏾 only thing is it’s the day after Christmas 😒
2,I swear there's nothing worse than working all hours under the sun and still having no money 😒
2,This guy better have not lost my 7mm socket 😒
2,Even my family hoes me is so annoying 😒
2,But you home anyway today 😒 https://t.co/bYvye2X5Xa
2,"@natalie_lovey You got me all excited, they don't even have a concert on velentines day 😒"
2,"Running off no sleep and out in the freezing cold, nice! 😒"
2,Not my day 😒
2,@Itspaynehadid @LiamPayne @LiamPayne don't ignore us payno 😒
2,Im not understanding #XFactor2017 .... 😒
2,Can’t decide if i want blonde or red hair 🤦🏽‍♀️ but i feel like those are the 2 colors i always do 😒
2,My phone never stop ringing 😒
2,nobody face to sit on 😒
2,"You people better go and beg Vincent Enyeama to come out of retirement. 

Unable never get goal keeper o 😒 https://t.co/e9c0GE4Fly"
2,@_Teamotf4 Sadly I had ft you yesterday 😒
2,@kunle_xx and what could that be. 😒
2,@daddiejimin @gayforjimin @Justinurmydrug And he didn't even invite me to this party. He's so rude 😒 jk
2,Talk about disrespecting the red carpet 😒 #Skolopad https://t.co/KdWv3FYG5S
2,Feel old yet? HAHAHAHA lol idc 😒 https://t.co/MMnSAxnoqG
2,Kacii got me drinking white tonight 😒 aint nun like that brown. ..
2,"@PeteLestat It's been lovely chatting, Pete. I'm going to get some slumber - if I can that is. I am wide awake. 😒"
2,Why am I even wasting my time on you 😒
2,@pringle_baby @Juanderful68 😒
2,Chase ain't never reply 😒
2,I️ need some headphones 😒
2,Both my best friends switching up 😒
2,Just realized the cookie emoji shows up as a cracker on my Samsung phone. How did they mess this up when creating it? 😒
2,I️ wish I️ could find my old dubsmash account 😒
2,This mf ain’t say I miss you back wtf 😒
2,Baltimore don't even want the state to pay for good lawyers to keep young black men out of prison 😒 https://t.co/9xQn3FUjEp
2,@__mykba if you know you know 😒
2,I just did the update - it took Apple long enough to release one. 😒
2,@ArianaEMitchell Dead ass! 😭 my teeth shifted Bc I started slacking 😒
2,Never been so bored 😒
2,Qd o descanso minha Gente? 😒😒😒😒 @MySugaWorld vou explodir a Starship kkkk https://t.co/HxsPQCWCBd
2,"Excuse me, you’re in my unassigned assigned seat 😒"
2,"Wilf is playing with a bunch of shithouses 😒

Where have we seen that before? 

#CPFC"
2,Annoyed 😒 SMD GOODNIGHT
2,@AdoreRemi I barely can eat anymore shit is annoying 😒
2,Just stan already 😒 https://t.co/1kf2guGy4Z
2,My stomach growled and it sound like a fart 😒
2,Fr! My mexican ass barely survives el invierno 😒 https://t.co/iHk0mT4XQo
2,Ppl will complain about their time being wasted... therefore wasting MORE time... counterproductive 😒
2,"@EmmaBowers @athenahollow Perfect ""me before 8 November 2016"" and ""me after"". 😒"
2,Getting attention from all the wrong ppl 😒 ugh
2,"@Squirrely007 Better known and facing the consequences then hiding in shadows, but yeah, seriously 😒"
2,"I guess I shouldn't leave my phone open with text of ""nipple torture"" laying around work. 😒"
2,Fuct its here .... 😒
2,@MansNevaHot Lol what? I’m defending an internet argument I didn’t “jump” into anything it’s Twitter 😒 and her bein… https://t.co/tlaTnqiPkr
2,seriously 😒 https://t.co/H78lfl6t8U
2,@cennetyesim 😒
2,My friend literally told me he’s going to steal my swag 😒
2,"""In the wide world"" 

WYS- 😒 https://t.co/yt3PqUwTcS"
2,Olats to 😒
2,Flakka humans (aka hakka) are posting their videos everywhere... advertising 😒...Flakka selfies are gonna become a… https://t.co/m3EtTQJwpi
2,Does Peter get better? Because he’s a bit of a jerk. 😒
2,@thehill What a lovely individual. 😒
2,My girl on her period .. probably why she so fuckin moody right now 😒
2,I literally dropped my phone 🖕🏼 I was so focused... I hate you 😒 https://t.co/xdbEBE3ikH
2,"We got hats...oh, what joy 😒

On a side note when I wear hats I can convince people I've cut my hair. https://t.co/u4P9HI7dHT"
2,Unfollow 😒 https://t.co/gUtqNR4wDA
2,"@lerin_nicodemus @jackdre02 @SympLySimi @FirstladyIbiene @Thejummyadebayo @Ozi_jennifer LMAO 😂😂😂😂😂 
Go and eat 😒"
2,just not feeelin today at allll 😒
2,I get paid well... BUT NOT WELL ENOUGH FOR THIS SHIT 😒
2,right wtf 😒 https://t.co/jNsm49mQqR
2,Someone text me 😒
2,Just watched @Seff42 beat Mario Odyssey and I refuse to believe Bowser wouldn't invite Wario and Waluigi to his wedding. 😒
2,Well my nap ain’t last to long 😒 thank you sir 👌🏾👌🏾
2,"Why is it that all the good braiders are from LA, I literally have to cross the seven seas just for two braids 😒"
2,i just wanna get my period to be fucking honest 😒 for once i wanna be on that shit
2,@ExZackly4This 😒
2,The weather is changing. Ughhh...bring on the smelly people with their #RainFunk 😒
2,- I get annoyed easily as hell 😒
2,"Fuck it, I'll take myself 😒 https://t.co/BSQ5olRq8H"
2,"Trump puts us in grave danger 😒 

Let's just forget #HillaryClinton sold 20% of our #UraniumOneDeal  to Russia. 

T… https://t.co/BOCW6goKtb"
2,Good question brother.... i guess black women are played out 😒 https://t.co/1iKbVUMoNF
2,I'm so annoyed 😒 https://t.co/Tjv0FEiAgf
2,@fi0n0 Wonderland did manage to do most of their shows but I know cast didn’t get paid the last few weeks 😒
2,@SloneScott @Brycearoni8 I heard but OBVIOUSLY I did not see it. 😒
2,You can never trust people nowadays. Smh 😒
2,"Aamir Khan as an actor! 
Shahrukh as a whole!
Salman 😒 #disappointed https://t.co/USIA4ZnLS1"
2,This teacher drink so much water during this 50 minute lecture 😒 quick solution....stop talking so much
2,Poked myself in the eye 😒
2,TODAS!!! 😒 https://t.co/fNV7z5zIc1
2,"@ATVIAssist @CallofDuty so a 1.4Gb update, 2xXP and the servers are shite! 😒 barely been able to play 2 games!"
2,"@netflix when are yall gone put Rocket Power on there , im tired of askin yall 😒"
2,When you get into bed but forget to turn off the light... 😒
2,Decent lie in that was 😒
2,Im always up extra early 😒
2,@ymbxxtrice EXCUSE ME 😒 HAHAHAH
2,This’s f up 😒
2,My brother hung up the phone while I was talking to my grandma bc we were talking too much 😒
2,😒 yeah I️ need to go to bed
2,"Social Media Lo Leni Fans Andaru Eh FanMade Edits Ni FirstLook Anukuntunnaru 😁 😒

Edits Ala Unnay Mari 😎 🙏
Kummuthu… https://t.co/mi7vhf2KWn"
2,@TarynStanford @ViolentTddyBear I️ love android !!!  I️ had galaxies for years ... but the batteries kept swelling 😒
2,"I hate rumors 

😒😒😒😒😒😒😒😒
💢 I'm ssssso angry! 💢
😠😠😠😠😠😠😠😠
♨ Going crazzzzzzy ♨
😡😡😡😡😡😡😡😡
🔥🔥🔥!WTF!🔥🔥🔥
👿👿👿👿👿👿👿👿"
2,@Noelle_Not_Noel This dumb question mark thing!!!! Good gravy! 😒
2,GPA went from a 3.5 to 3.1 because of a C.... ONE C 😒 https://t.co/Uagsq9TpLl
2,i️ almost lost my arm.. because my dog saw a squirrel 😒
2,"Me: * starts crying *
Also Me:  “here we go again with ya cry baby ass” 😒"
2,I look worn out 😒 https://t.co/R3f7Pxrdpb
2,@itsluisagibson 😔 smh 😒 I Can't.
2,Gst rates on restaurants see a huge cut but they'll just use the lack of ITC to avoid passing off any benefit to consumers 😒
2,I️ need a new sd 😒
2,My mans eyelashes have me low key hating him 😒 #theyperfect
2,@choupete450 @safianolin @nathaliepedropm @sophiedurocher 😒
2,I have too much pride . 😒
2,Sighted in the guns but too bad I can’t even go this year 😒
2,Ugh and my phone wanna try and get ready to die .. of course 😒
2,I took my drone up to max distance and I couldn't get it to come back to me bc this damn wind and now I have a big ass remote and no drone 😒
2,My eyes disappear when I️ smile genuinely 😒
2,What a day 😒 I was so blown earlier son
2,@SharpsRobert @swilkinsonbc It won’t be tho and we all know why 😒
2,"Time to get another damn job to support my Black Panther merch habit. Thanks, Funko. 😒 https://t.co/uuvvOvIfiX"
2,@_little_2_much Nhi 😒
2,My job is usually cake 😒
2,That getting close to people shit is dead from this day forward 😒
2,@Des_Reliford 😂😂😂 Guhh why you ain’t text me back I️ sent you a long ass paragraph 😒 don’t ask me for no more advic… https://t.co/JMbmnZbwbW
2,And converse .... I was suppose to buy a white pair 😒
2,@MissMurda954 😒 hey Cassandra
2,Bout to just buy myself some flowers so I️ can think about how happy I️ make myself when I️ look at them 😒
2,doing a meeting last min nd cancel meeting last min 😒
2,@ThislsNotAJoke @tracy_keary You suck 😒
2,@ChickenJossssss Harot ./. 😒
2,Never understood why people get mad when you ask for your shit back 😒
2,My FB app been acting dumb all day 😒
2,Early ass make up apt 😒 bouta be popping all day tho😝
2,Wow yesterday I left my lights on in the car 😢 came back to this note left under iwipers 😂😭 who tf wrote this 😒 smh… https://t.co/7RdDklXgeQ
2,MIERDA!!! TUVIMOS PARA METERLE 4 GOLES Y NADA... EL MIÉRCOLES SÍ O SÍ TIENE QUE GANAR 😒😑 .... SELECCIÓN PERUANA 😠 NO DEFRAUDES
2,@ComplexMusic Yes cause Future is to great to be collaborating wit that trash was bitch 😒
2,That’s One Hundred Twenty Of My Dollars Goneeeee Like That 😒
2,Just because you have the same eye color don’t mean you look like somebody 😒
2,Now my roommate was sick all week (missed work) but going out 😒
2,I can't wait to get this tattoo on my trap covered up. I'll never make that mistake again 😒
2,my phone is dying &amp; there’s no outlets near me 😒
2,@RebelWilson That is so gross. 😒
2,@Mike_The_Mayor_ Still annoyed NJ is in first . and gay asslanders are ahead of us too. 😒
2,I'm humble this mf watch 😒
2,I️ was having a good day but I’m really pissed off now and it’s only 10:15 😒
2,Nothing is more depressing getting out of work and it being dark af outside 😒
2,"I don't understand how some people are just always fuckin mad. Like damn, you gotta talk shit about someone every day? 😒 jesus"
2,I️ be wanting my lashes done 😒 just can’t stand the glue
2,@rayasunshiiine @audrinanna I just had to work at 5am that’s why we thought we could just make him watch rough night 😒
2,"Yay long weekend! Time to play! 😄 but nooo~ why? Bcoz work is life. 😒 Then again, #NoGameNoLife 😂"
2,I should’ve ate before I went to work. 😒
2,@TheUnscripted_ Partaayy! No birthday dress? 😒
2,I wish 😒😩💕 https://t.co/D1LW0aO48t
2,Wednesday's and Thursday's are the most annoying mail days because my mailman just haphazardly throws those coupon ads all over my porch. 😒
2,Massively misjudged the driving time to Oxford for today’s away game (at home) - at the stadium by midday 😒 #yaadah
2,@kwllmn Maybe if you understood it she wouldn’t yell at you 😒
2,"As usual, bosan di office 😒"
2,Guess who can #tweet up to 280 characters now???? You!! 👍 .... and Donald 😒. #Twitter #socialmedia #blog https://t.co/GQsc5ng8If
2,Also this online system? Trash 😒
2,"@emilyrthompsonn Do you really think my mum would let me, she goes crazy with just 2😂 I hope she finds a good home though 😒"
2,Why is that every time I’m in my boyfriends arms I get super tired and just knock out? 😒
2,THE WORD COUNT. WELL IT'S ABOUT TIME 😒
2,Hate this bipolar weather 😒
2,Got work Ina few 😒
2,Who tf bang on somebody door at 4 in the morning 😒 tf
2,Why is sleeping so hard? I'm sooooooo bored. 😒
2,"Ride ya own wave and think for your fucking self, to many people out here being influenced by the stupid 😒"
2,So The Weeknd wasn't really the first person to do it 😒 https://t.co/896HnpMAXE
2,The pre-teen is now on Instagram 😒
2,@MuvaLean 😂😂😂 our how about an impromptu FT in the am 😒.... like wtf?! Why 😂
2,seriously OVER today 😒
2,@another_5aled 😒
2,Broke my streak last night 😒
2,these mexicans been smelling like onions all day son 😒
2,@BADDerThanMJ I️ know you read the last time 😒
2,I’m tryna have a 3am position but this nigga playing 😒 https://t.co/hWpl8ow594
2,I Love Naps I Just Hate Staying Up All Night 😒
2,My mom called me just to talk to someone else 😒
2,Your fave has too many Gospely songs 😒
2,@yutamochies That's what I want to point out...they aren't supposed to be awkward when they have known e/o for ages 😒
2,when you leave ABC on too long and see Hootie singing Hold My Hand to a bunch of undeserving Nashville Pop lovers 😒
2,Ayoko ng cheeks to cheeks 😒 #ALDUBCarryOn
2,I’ve always been jealous of people who can juggle. 😒
2,"STOP POSTING ME!!!! 😒 like you’re blocked from all my pages, how did you get that picture? https://t.co/BnVnyefdJH"
2,3 time this has happened since I moved home 😒
2,"@taylorswift13 new album #reputation is actually really good, but can only be listened to on iTunes 😒"
2,I just wish this love shit was as easy as y'all make it seem. 😒
2,@btsofaraway Solo stans are worse than antis I swear to God 😒 I love all of them so much and seeing those type of c… https://t.co/375JCMlxZx
2,Lemme gone update my phone so it can fix that lil ugly shit. 😒
2,Its cold af 😒
2,My lonely ass never been to see the zoo lights. 😒
2,My nose and face got burnt today in the cloud. Thanks NZ 😒
2,Most of the time I feel I’m that much strong 😒 I hide my selg in a corner and weep 😞 Until I get tired 😓 But the p… https://t.co/UhmoDcSbNB
2,My mom making it mandatory we stay her for christmas since my twin neices are here this year 😒
2,"So I've come to the conclusion that I'm not sick, it's my stupid anxiety kicking in again 😒"
2,I wouldn’t dare raise my family in Birmingham. At this point I’m convinced that you bitches like killin each other got fun 😒
2,@JudeDeplora @SouthPark get a grip. it’s a cartoon 😒
2,Thought I was gone be sleep the whole night guess not. Now I’m just up 😒
2,Being at work when you could be at home 😒
2,@EricHerrera97 The nurse I️ was with today said that 😒 I’m so done with Texas you don’t even know lol
2,They called it Rocky 😒. I'm done with this family https://t.co/Z66wjErjNP
